"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","TB","PTS","BHE"
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","Middle Tenn.","CUSA","Home",6,"Jenna Pollock","MB",3,1,2,5,-0.2,0,0,0,1,0,0,0,1,0,0.5,1.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",3,"Kate Brennan","MB",5,10,3,19,0.368,2,0,1,1,0,0,0,5,0,2.5,12.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",12,"Izzy Clavenna","OH",3,6,3,13,0.231,0,0,0,0,0,0,0,1,0,0.5,6.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",11,"Alayna Crabtree","OH",5,15,7,33,0.242,0,4,7,3,24,1,1,0,0,1,20,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",20,"Audrey Della Vedova","OPP",2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",18,"Bridget Green","L",5,0,0,0,0,0,0,2,9,20,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",23,"Julia Haggerty","MB",5,0,1,4,-0.25,0,0,0,0,0,0,0,2,0,1,1,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",2,"Silvia Ianeselli","OH",4,4,2,12,0.167,0,0,0,2,16,1,0,1,0,0.5,4.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",9,"Katrina Jensen","OH",4,4,3,9,0.111,1,0,0,0,8,3,0,1,0,0.5,4.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",5,"Sophia Lambros","S",5,4,0,6,0.667,26,1,1,6,1,0,0,1,0,0.5,5.5,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",8,"Grace Milliken","MB",3,1,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",4,"Anna Murphy","L",5,0,0,0,0,3,0,1,20,28,2,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",1,"Grace Penn","S",5,0,1,2,-0.5,29,0,0,1,0,0,0,0,0,0,0,1
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",19,"Jane Petrie","S",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",6,"Jenna Pollock","MB",5,17,6,42,0.262,0,0,0,2,0,0,1,3,0,2.5,19.5,1
"Boston College","2022-2023",2022-09-16,"Boston College","ACC","St. John's (NY)","Big East","Away",21,"Nikki Steinheiser","OH",4,0,0,5,0,0,0,0,2,8,2,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",3,"Kate Brennan","MB",3,4,1,6,0.5,1,4,0,4,2,0,0,3,1,2.5,9.5,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",12,"Izzy Clavenna","OH",3,10,1,17,0.529,1,0,0,1,2,0,0,0,0,0,10,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",11,"Alayna Crabtree","OH",3,14,3,19,0.579,1,2,1,5,15,2,1,1,1,2.5,17.5,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",20,"Audrey Della Vedova","OPP",1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",18,"Bridget Green","L",3,0,0,0,0,1,2,0,2,5,0,0,0,0,0,2,1
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",23,"Julia Haggerty","MB",3,3,0,4,0.75,0,0,0,1,1,0,0,2,1,2,4,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",14,"Anna Herrington","MB",2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",2,"Silvia Ianeselli","OH",3,8,3,20,0.25,0,0,0,2,8,0,0,3,0,1.5,9.5,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",9,"Katrina Jensen","OH",1,1,0,2,0.5,0,0,0,0,3,1,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",5,"Sophia Lambros","S",3,0,0,0,0,19,2,0,2,0,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",10,"Peyton Minyard","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",4,"Anna Murphy","L",3,0,0,0,0,1,0,1,15,9,1,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",1,"Grace Penn","S",3,0,0,0,0,26,0,0,7,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",19,"Jane Petrie","S",1,0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",6,"Jenna Pollock","MB",3,7,1,10,0.6,0,0,0,1,1,0,0,1,1,1.5,7.5,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",17,"Cornelia Roach","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-17,"Boston College","ACC","Columbia","Ivy League","Home",21,"Nikki Steinheiser","OH",1,1,0,1,1,0,0,0,0,4,1,0,0,1,1,1,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",3,"Kate Brennan","MB",5,8,3,15,0.333,0,0,1,4,0,0,1,1,0,1.5,9.5,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",12,"Izzy Clavenna","OH",4,2,2,5,0,0,0,0,0,1,0,0,3,0,1.5,3.5,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",11,"Alayna Crabtree","OH",5,12,8,39,0.103,0,2,3,11,41,1,0,0,0,0,14,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",20,"Audrey Della Vedova","OPP",3,5,0,9,0.556,0,0,0,0,0,0,0,0,0,0,5,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",18,"Bridget Green","L",5,0,0,1,0,1,1,2,7,5,1,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",23,"Julia Haggerty","MB",5,4,0,10,0.4,0,0,0,2,1,0,3,7,0,6.5,10.5,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",2,"Silvia Ianeselli","OH",5,9,3,22,0.273,0,0,0,2,21,2,0,0,0,0,9,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",9,"Katrina Jensen","OH",2,2,5,7,-0.429,0,0,0,1,5,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",5,"Sophia Lambros","S",5,0,0,0,0,26,2,1,7,1,0,0,0,0,0,2,1
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",8,"Grace Milliken","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",4,"Anna Murphy","L",5,0,0,1,0,2,2,0,10,13,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",1,"Grace Penn","S",5,0,1,2,-0.5,22,2,1,6,0,0,0,0,0,0,2,1
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",19,"Jane Petrie","S",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-21,"Boston College","ACC","Syracuse","ACC","Away",6,"Jenna Pollock","MB",5,12,4,21,0.381,0,0,0,3,0,0,1,5,0,3.5,15.5,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",3,"Kate Brennan","MB",5,10,1,14,0.643,0,1,0,5,2,0,0,6,0,3,14,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",12,"Izzy Clavenna","OH",5,11,4,31,0.226,0,0,0,1,0,0,0,4,0,2,13,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",11,"Alayna Crabtree","OH",5,15,8,41,0.171,0,1,2,12,19,0,0,3,0,1.5,17.5,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",18,"Bridget Green","L",5,0,0,0,0,0,2,3,12,19,2,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",23,"Julia Haggerty","MB",5,2,1,6,0.167,0,0,0,2,1,0,2,3,0,3.5,5.5,1
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",2,"Silvia Ianeselli","OH",1,2,2,7,0,0,0,0,1,3,1,0,1,0,0.5,2.5,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",9,"Katrina Jensen","OH",4,15,3,30,0.4,0,0,0,1,11,3,0,1,0,0.5,15.5,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",5,"Sophia Lambros","S",5,0,0,2,0,23,3,1,4,1,0,0,0,0,0,3,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",4,"Anna Murphy","L",5,0,0,0,0,1,0,1,29,27,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",1,"Grace Penn","S",5,0,0,0,0,31,0,0,7,0,0,0,0,0,0,0,2
"Boston College","2022-2023",2022-09-25,"Boston College","ACC","Duke","ACC","Home",6,"Jenna Pollock","MB",5,9,3,22,0.273,1,0,0,1,0,0,0,2,0,1,10,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",3,"Kate Brennan","MB",4,9,2,14,0.5,1,0,1,2,0,0,1,4,0,3,12,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",12,"Izzy Clavenna","OH",3,2,2,9,0,0,0,0,0,0,0,0,2,0,1,3,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",11,"Alayna Crabtree","OH",5,11,4,40,0.175,1,0,1,7,20,1,0,2,0,1,12,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",20,"Audrey Della Vedova","OPP",3,3,0,3,1,0,0,0,0,0,0,0,1,0,0.5,3.5,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",18,"Bridget Green","L",5,1,0,1,1,6,0,1,5,16,1,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",23,"Julia Haggerty","MB",5,2,0,5,0.4,0,0,0,0,0,0,0,7,0,3.5,5.5,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",14,"Anna Herrington","MB",2,3,1,6,0.333,0,0,0,1,0,0,0,1,0,0.5,3.5,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",2,"Silvia Ianeselli","OH",2,1,1,10,0,0,0,0,0,1,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",9,"Katrina Jensen","OH",4,7,8,22,-0.045,0,0,0,1,15,2,0,1,0,0.5,7.5,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",5,"Sophia Lambros","S",5,0,0,0,0,14,3,0,8,0,0,0,0,0,0,3,1
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",8,"Grace Milliken","MB",1,3,0,6,0.5,0,0,0,0,1,0,0,0,0,0,3,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",4,"Anna Murphy","L",5,0,0,0,0,4,2,0,25,16,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",1,"Grace Penn","S",5,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,1
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",19,"Jane Petrie","S",4,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",6,"Jenna Pollock","MB",5,11,5,31,0.194,1,0,0,3,0,0,1,3,0,2.5,13.5,0
"Boston College","2022-2023",2022-09-28,"Boston College","ACC","Bryant","America East","Home",21,"Nikki Steinheiser","OH",3,1,3,8,-0.25,0,0,0,1,8,1,0,1,0,0.5,1.5,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",3,"Kate Brennan","MB",3,6,2,15,0.267,0,1,1,0,1,0,0,0,0,0,7,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",12,"Izzy Clavenna","OH",3,8,4,18,0.222,0,0,0,0,0,0,0,0,0,0,8,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",11,"Alayna Crabtree","OH",3,6,6,19,0,0,0,1,4,20,0,0,1,0,0.5,6.5,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",20,"Audrey Della Vedova","OPP",1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",18,"Bridget Green","L",3,0,0,0,0,1,0,1,4,8,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",23,"Julia Haggerty","MB",3,4,0,6,0.667,0,0,0,0,2,0,0,2,0,1,5,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",2,"Silvia Ianeselli","OH",1,1,2,7,-0.143,0,0,0,1,5,0,0,1,0,0.5,1.5,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",9,"Katrina Jensen","OH",3,5,7,22,-0.091,0,0,0,0,4,0,0,0,0,0,5,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",5,"Sophia Lambros","S",2,0,0,0,0,8,0,0,3,1,1,0,0,0,0,0,2
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",8,"Grace Milliken","MB",1,1,0,3,0.333,0,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",4,"Anna Murphy","L",3,0,0,0,0,0,0,0,13,29,1,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",1,"Grace Penn","S",3,0,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",19,"Jane Petrie","S",2,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,3
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",6,"Jenna Pollock","MB",2,3,5,14,-0.143,0,0,0,0,0,0,0,0,0,0,3,1
"Boston College","2022-2023",2022-09-30,"Boston College","ACC","Virginia Tech","ACC","Away",21,"Nikki Steinheiser","OH",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",3,"Kate Brennan","MB",4,4,1,12,0.25,0,0,0,2,7,0,3,5,0,5.5,9.5,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",12,"Izzy Clavenna","OH",4,11,4,30,0.233,0,0,0,5,11,0,0,1,0,0.5,11.5,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",11,"Alayna Crabtree","OH",4,13,10,32,0.094,1,1,1,8,17,1,0,2,0,1,15,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",18,"Bridget Green","L",4,0,0,0,0,1,1,2,4,11,2,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",23,"Julia Haggerty","MB",4,8,2,14,0.429,0,0,0,2,5,0,1,2,0,2,10,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",2,"Silvia Ianeselli","OH",2,1,1,3,0,0,0,0,0,3,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",9,"Katrina Jensen","OH",4,8,6,27,0.074,1,0,0,0,18,1,0,1,0,0.5,8.5,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",5,"Sophia Lambros","S",4,0,0,0,0,15,0,1,6,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",4,"Anna Murphy","L",4,0,0,0,0,2,1,0,9,14,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",1,"Grace Penn","S",4,0,0,0,0,24,3,1,8,0,0,0,0,0,0,3,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",19,"Jane Petrie","S",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",6,"Jenna Pollock","MB",4,5,2,13,0.231,1,0,0,1,1,0,1,3,0,2.5,7.5,0
"Boston College","2022-2023",2022-10-02,"Boston College","ACC","Wake Forest","ACC","Away",21,"Nikki Steinheiser","OH",3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",3,"Kate Brennan","MB",3,3,0,9,0.333,0,0,1,0,1,0,0,1,0,0.5,3.5,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",12,"Izzy Clavenna","OH",3,6,4,16,0.125,0,0,0,0,0,0,0,2,0,1,7,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",11,"Alayna Crabtree","OH",3,11,7,24,0.167,0,1,2,5,31,0,0,0,0,0,12,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",20,"Audrey Della Vedova","OPP",2,0,1,2,-0.5,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",18,"Bridget Green","L",3,0,0,0,0,0,0,2,7,4,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",23,"Julia Haggerty","MB",3,1,2,6,-0.167,0,0,0,1,0,0,0,2,0,1,2,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",2,"Silvia Ianeselli","OH",3,5,5,22,0,0,0,0,0,7,0,0,0,0,0,5,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",9,"Katrina Jensen","OH",2,1,2,3,-0.333,0,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",5,"Sophia Lambros","S",2,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",4,"Anna Murphy","L",3,0,0,0,0,1,0,0,9,23,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",1,"Grace Penn","S",3,0,0,0,0,17,1,0,6,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",19,"Jane Petrie","S",2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1
"Boston College","2022-2023",2022-10-07,"Boston College","ACC","Louisville","ACC","Home",6,"Jenna Pollock","MB",3,6,2,19,0.211,0,0,0,1,0,0,0,1,0,0.5,6.5,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",3,"Kate Brennan","MB",4,9,4,22,0.227,1,0,0,3,6,0,0,2,0,1,10,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",12,"Izzy Clavenna","OH",4,18,4,35,0.4,0,0,0,0,1,0,0,1,0,0.5,18.5,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",11,"Alayna Crabtree","OH",4,14,13,49,0.02,0,3,2,7,38,1,2,2,0,3,20,1
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",18,"Bridget Green","L",4,0,0,0,0,0,2,2,11,12,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",23,"Julia Haggerty","MB",4,3,0,8,0.375,0,0,0,2,2,0,0,3,0,1.5,4.5,1
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",2,"Silvia Ianeselli","OH",3,5,4,16,0.063,0,0,0,3,6,1,0,0,0,0,5,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",9,"Katrina Jensen","OH",2,0,3,7,-0.429,0,0,0,2,2,0,0,1,0,0.5,0.5,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",5,"Sophia Lambros","S",4,0,0,0,0,18,1,2,8,0,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",4,"Anna Murphy","L",4,0,0,0,0,4,0,0,23,16,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",1,"Grace Penn","S",4,0,0,0,0,34,0,1,6,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-09,"Boston College","ACC","Notre Dame","ACC","Home",6,"Jenna Pollock","MB",4,11,6,26,0.192,1,0,0,3,0,0,0,1,0,0.5,11.5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",3,"Kate Brennan","MB",3,3,0,9,0.333,0,0,0,2,0,0,1,0,0,1,4,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",12,"Izzy Clavenna","OH",3,5,4,16,0.063,1,0,0,1,2,0,0,0,0,0,5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",11,"Alayna Crabtree","OH",3,8,6,25,0.08,0,0,1,2,16,1,0,1,0,0.5,8.5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",20,"Audrey Della Vedova","OPP",1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",18,"Bridget Green","L",3,0,0,0,0,5,1,2,4,13,0,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",23,"Julia Haggerty","MB",2,1,2,6,-0.167,0,0,0,0,0,0,0,1,0,0.5,1.5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",14,"Anna Herrington","MB",2,0,1,3,-0.333,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",2,"Silvia Ianeselli","OH",2,1,0,5,0.2,0,0,1,1,9,1,0,0,0,0,1,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",9,"Katrina Jensen","OH",2,4,1,11,0.273,0,0,0,0,6,2,0,0,0,0,4,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",5,"Sophia Lambros","S",1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",8,"Grace Milliken","MB",3,4,1,10,0.3,0,0,0,1,3,1,0,1,0,0.5,4.5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",4,"Anna Murphy","L",3,0,0,0,0,0,0,1,12,16,1,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",1,"Grace Penn","S",3,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",19,"Jane Petrie","S",3,0,0,0,0,8,0,0,5,1,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",6,"Jenna Pollock","MB",3,5,3,16,0.125,1,0,0,1,1,0,1,1,0,1.5,6.5,0
"Boston College","2022-2023",2022-10-14,"Boston College","ACC","North Carolina","ACC","Away",21,"Nikki Steinheiser","OH",2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
"Boston College","2022-2023",2022-10-16,"Boston College","ACC","NC State","ACC","Away",3,"Kate Brennan","MB",5,6,1,12,0.417,0,0,1,3,1,0,1,3,0,2.5,8.5,0
"Boston College","2022-2023",2022-10-16,"Boston College","ACC","NC State","ACC","Away",12,"Izzy Clavenna","OH",5,12,6,33,0.182,1,0,0,4,3,0,1,1,0,1.5,13.5,0
