"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"Colorado St.","2024-2025",2024-11-16,"Colorado St.","Mountain West","San Jose St.","Mountain West","Away",11,"Jordyn Tynsky","DS",5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0
"Colorado St.","2024-2025",2024-11-16,"Colorado St.","Mountain West","San Jose St.","Mountain West","Away",9,"Naeemah Weathers","MB",5,5,2,12,0.25,1,0,0,0,0,0,1,5,0,8.5,0
"Colorado St.","2024-2025",2024-11-16,"Colorado St.","Mountain West","San Jose St.","Mountain West","Away",18,"Kate Yoshimoto","DS",5,0,0,0,0,9,3,1,9,43,5,0,0,0,3,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",26,"Maria Brun","OH",3,6,2,10,0.4,1,1,2,0,7,0,0,0,0,7,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",6,"Aine Doty","L",3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",4,"Emery Herman","S",3,3,1,5,0.4,36,0,2,8,0,0,0,3,0,4.5,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",1,"Malaya Jones","OH",3,18,2,33,0.485,2,3,2,5,0,0,0,1,0,21.5,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",42,"Karina Leber","MB",3,8,0,14,0.571,0,0,0,0,0,0,0,4,0,10,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",22,"Delaney McIntosh","DS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",17,"Kennedy Stanford","OH",3,4,1,10,0.3,0,0,2,9,15,0,0,4,0,6,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",11,"Jordyn Tynsky","DS",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",9,"Naeemah Weathers","MB",3,6,2,12,0.333,0,0,0,0,0,0,0,1,0,6.5,0
"Colorado St.","2024-2025",2024-11-21,"Colorado St.","Mountain West","Nevada","Mountain West","Home",18,"Kate Yoshimoto","DS",3,0,0,0,0,3,2,1,12,18,0,0,0,0,2,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",26,"Maria Brun","OH",4,4,1,15,0.2,0,2,1,3,4,2,0,0,0,6,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",6,"Aine Doty","L",4,0,0,0,0,0,0,0,6,16,4,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",4,"Emery Herman","S",4,5,1,10,0.4,41,5,3,8,0,0,0,1,0,10.5,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",1,"Malaya Jones","OH",4,21,5,35,0.457,1,1,1,5,0,0,0,7,0,25.5,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",42,"Karina Leber","MB",4,7,3,18,0.222,0,0,0,2,0,0,1,6,0,11,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",8,"Taylor Pagan","OH",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",17,"Kennedy Stanford","OH",4,6,2,14,0.286,1,1,2,2,25,3,0,3,0,8.5,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",11,"Jordyn Tynsky","DS",4,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",9,"Naeemah Weathers","MB",4,10,0,14,0.714,0,0,0,2,0,0,1,2,0,12,0
"Colorado St.","2024-2025",2024-11-23,"Colorado St.","Mountain West","Utah St.","Mountain West","Home",18,"Kate Yoshimoto","DS",4,0,0,0,0,5,4,1,6,27,1,0,0,0,4,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",26,"Maria Brun","OH",4,7,3,17,0.235,0,2,3,4,2,0,0,2,0,10,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",6,"Aine Doty","L",4,0,0,0,0,1,0,0,10,19,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",4,"Emery Herman","S",4,1,0,4,0.25,44,2,1,15,0,0,0,2,0,4,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",1,"Malaya Jones","OH",4,17,8,50,0.18,2,5,1,10,0,0,0,1,0,22.5,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",42,"Karina Leber","MB",4,11,3,23,0.348,0,0,0,0,2,0,0,5,0,13.5,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",22,"Delaney McIntosh","DS",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",17,"Kennedy Stanford","OH",4,8,6,23,0.087,1,0,0,4,41,0,0,3,0,9.5,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",11,"Jordyn Tynsky","DS",4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",9,"Naeemah Weathers","MB",4,9,0,18,0.5,0,0,0,1,0,0,0,1,0,9.5,0
"Colorado St.","2024-2025",2024-11-29,"Colorado St.","Mountain West","San Diego St.","Mountain West","Home",18,"Kate Yoshimoto","DS",4,0,0,0,0,2,1,3,14,15,0,0,0,0,1,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",26,"Maria Brun","OH",4,5,0,17,0.294,0,3,2,4,16,0,1,1,0,9.5,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",6,"Aine Doty","L",4,0,0,0,0,0,0,0,8,18,1,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",4,"Emery Herman","S",4,4,1,8,0.375,50,0,3,16,0,0,0,0,0,4,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",1,"Malaya Jones","OH",4,26,5,49,0.429,0,0,3,9,0,0,1,2,0,28,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",42,"Karina Leber","MB",4,11,1,22,0.455,0,0,0,1,0,0,0,0,0,11,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",22,"Delaney McIntosh","DS",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",17,"Kennedy Stanford","OH",4,8,3,20,0.25,1,1,0,10,12,0,0,0,0,9,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",11,"Jordyn Tynsky","DS",4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",9,"Naeemah Weathers","MB",4,10,0,15,0.667,0,0,0,4,0,0,0,3,0,11.5,0
"Colorado St.","2024-2025",2024-11-30,"Colorado St.","Mountain West","San Jose St.","Mountain West","Home",18,"Kate Yoshimoto","DS",4,0,0,1,0,4,1,2,11,34,1,0,0,0,1,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",26,"Maria Brun","OH",4,4,0,15,0.267,0,2,1,4,7,0,0,1,0,6.5,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",6,"Aine Doty","L",4,0,0,0,0,1,0,0,7,22,4,0,0,0,0,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",4,"Emery Herman","S",4,8,1,17,0.412,45,0,2,10,0,0,0,1,1,8.5,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",1,"Malaya Jones","OH",4,26,10,58,0.276,3,1,3,7,1,0,0,5,0,29.5,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",42,"Karina Leber","MB",4,3,2,13,0.077,0,0,0,0,1,0,0,4,0,5,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",22,"Delaney McIntosh","DS",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",17,"Kennedy Stanford","OH",4,4,3,19,0.053,1,1,1,12,37,4,0,2,0,6,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",11,"Jordyn Tynsky","DS",4,0,0,0,0,2,2,0,3,0,0,0,0,0,2,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",9,"Naeemah Weathers","MB",4,11,1,20,0.5,0,0,0,2,0,0,1,5,0,14.5,0
"Colorado St.","2024-2025",2024-12-06,"Colorado St.","Mountain West","Texas A&M","SEC","Away",18,"Kate Yoshimoto","DS",4,0,0,0,0,3,2,3,15,19,1,0,0,0,2,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",14,"Greta Brown","L/DS",3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",2,"Brooke Cowie","S",4,1,1,6,0,47,1,2,11,0,0,0,2,0,3,1
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",12,"Dionii Fraga","L/DS",4,0,0,0,0,2,0,0,26,19,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",7,"Sydney Gazzaniga","L/DS",4,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",4,"Addison Haluska","MB",4,16,3,38,0.342,0,0,3,12,0,0,0,1,0,16.5,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",6,"Olivia Keller","OH",1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",23,"Jenna Legault","OH",4,10,7,35,0.086,1,0,0,1,11,2,0,0,0,10,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",11,"Kasey Purry","MB",4,6,1,13,0.385,0,0,0,1,0,0,0,3,2,7.5,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",8,"Ella Rud","OH",4,15,10,41,0.122,1,2,3,8,32,2,0,0,0,17,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",17,"Mya Sellers","MB",4,3,0,6,0.5,0,0,0,1,0,0,2,0,0,5,0
"Fresno St.","2024-2025",2024-08-30,"Fresno St.","Mountain West","Oregon St.","WCC","Home",9,"Jayden Xiong","L/DS",2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",14,"Greta Brown","L/DS",5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",2,"Brooke Cowie","S",5,3,2,10,0.1,53,3,4,14,0,0,0,3,0,7.5,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",12,"Dionii Fraga","L/DS",5,0,0,0,0,1,0,0,19,28,2,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",7,"Sydney Gazzaniga","L/DS",5,0,0,0,0,2,0,0,11,18,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",4,"Addison Haluska","MB",5,10,5,33,0.152,0,2,1,4,0,0,0,2,1,13,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",23,"Jenna Legault","OH",5,12,3,46,0.196,0,3,5,9,9,1,0,0,0,15,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",11,"Kasey Purry","MB",5,7,5,14,0.143,0,0,0,1,1,1,1,7,0,11.5,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",8,"Ella Rud","OH",5,23,6,55,0.309,2,1,0,13,38,2,0,4,0,26,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",17,"Mya Sellers","MB",5,5,0,7,0.714,0,0,0,1,1,1,0,2,0,6,0
"Fresno St.","2024-2025",2024-09-01,"Fresno St.","Mountain West","Grand Canyon","WAC","Away",9,"Jayden Xiong","L/DS",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",2,"Brooke Cowie","S",5,5,3,13,0.154,49,1,5,13,0,0,0,6,0,9,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",12,"Dionii Fraga","L/DS",5,0,0,0,0,5,1,2,13,25,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",7,"Sydney Gazzaniga","L/DS",5,0,0,0,0,0,1,0,13,18,1,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",4,"Addison Haluska","MB",5,15,7,50,0.16,1,1,2,7,0,0,0,2,0,17,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",23,"Jenna Legault","OH",5,9,7,33,0.061,1,0,1,1,8,0,0,3,0,10.5,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",11,"Kasey Purry","MB",5,7,1,13,0.462,0,0,0,2,0,0,0,5,0,9.5,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",8,"Ella Rud","OH",5,28,6,62,0.355,0,5,1,8,45,0,0,1,0,33.5,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",17,"Mya Sellers","MB",5,0,2,4,-0.5,0,0,0,0,2,0,0,7,0,3.5,0
"Fresno St.","2024-2025",2024-09-08,"Fresno St.","Mountain West","Georgia","SEC","Away",9,"Jayden Xiong","L/DS",5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",2,"Brooke Cowie","S",4,4,0,7,0.571,40,3,1,15,0,0,0,4,1,9,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",12,"Dionii Fraga","L/DS",4,0,0,0,0,3,1,1,10,21,1,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",7,"Sydney Gazzaniga","L/DS",4,0,0,0,0,2,0,0,7,13,1,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",4,"Addison Haluska","MB",4,16,6,38,0.263,0,3,1,7,0,0,0,2,1,20,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",6,"Olivia Keller","OH",3,6,2,14,0.286,0,0,0,7,6,1,0,1,0,6.5,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",23,"Jenna Legault","OH",1,3,4,10,-0.1,0,1,1,0,3,1,0,1,0,4.5,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",11,"Kasey Purry","MB",4,8,3,18,0.278,0,0,0,0,0,0,1,4,0,11,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",8,"Ella Rud","OH",4,10,5,40,0.125,1,3,0,14,26,2,0,1,0,13.5,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",17,"Mya Sellers","MB",4,4,0,9,0.444,0,0,0,0,0,0,0,5,0,6.5,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",18,"Ella Smith","MB",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-13,"Fresno St.","Mountain West","Southern Utah","WAC","Home",9,"Jayden Xiong","L/DS",4,1,0,1,1,2,0,1,3,0,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",2,"Brooke Cowie","S",5,1,0,3,0.333,54,2,1,11,0,0,0,6,0,6,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",12,"Dionii Fraga","L/DS",5,0,0,1,0,3,0,2,16,19,3,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",7,"Sydney Gazzaniga","L/DS",5,0,0,0,0,3,1,1,10,13,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",4,"Addison Haluska","MB",5,17,3,45,0.311,0,2,0,9,0,0,0,3,0,20.5,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",6,"Olivia Keller","OH",4,6,5,28,0.036,0,0,0,0,15,2,0,0,0,6,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",23,"Jenna Legault","OH",2,2,2,5,0,0,0,0,0,3,0,0,1,0,2.5,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",11,"Kasey Purry","MB",5,6,1,15,0.333,0,0,0,0,2,0,0,7,0,9.5,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",8,"Ella Rud","OH",5,29,8,63,0.333,1,2,3,9,46,3,0,3,0,32.5,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",17,"Mya Sellers","MB",5,2,2,7,0,0,0,0,0,0,0,0,6,0,5,0
"Fresno St.","2024-2025",2024-09-14,"Fresno St.","Mountain West","Santa Clara","WCC","Away",9,"Jayden Xiong","L/DS",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",14,"Greta Brown","L/DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",2,"Brooke Cowie","S",4,4,0,8,0.5,34,0,0,14,0,0,0,1,1,4.5,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",12,"Dionii Fraga","L/DS",4,0,0,1,0,3,0,3,16,16,1,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",7,"Sydney Gazzaniga","L/DS",4,0,0,1,0,3,0,0,12,20,1,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",4,"Addison Haluska","MB",4,12,4,39,0.205,0,0,3,11,0,0,0,0,2,12,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",23,"Jenna Legault","OH",4,9,2,34,0.206,0,0,0,3,13,1,0,0,1,9,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",11,"Kasey Purry","MB",4,2,3,10,-0.1,0,0,0,0,1,0,1,1,0,3.5,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",8,"Ella Rud","OH",4,19,10,57,0.158,1,0,0,11,28,1,1,0,0,20,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",17,"Mya Sellers","MB",4,1,0,1,1,0,0,0,0,1,0,0,0,2,1,0
"Fresno St.","2024-2025",2024-09-20,"Fresno St.","Mountain West","Pacific","WCC","Home",9,"Jayden Xiong","L/DS",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",14,"Greta Brown","L/DS",1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",2,"Brooke Cowie","S",4,1,1,6,0,38,0,1,18,0,0,0,1,0,1.5,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",12,"Dionii Fraga","L/DS",4,0,0,0,0,2,0,0,26,23,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",7,"Sydney Gazzaniga","L/DS",4,0,0,0,0,4,0,0,4,19,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",4,"Addison Haluska","MB",4,15,11,47,0.085,2,0,1,8,1,0,0,2,0,16,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",6,"Olivia Keller","OH",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",23,"Jenna Legault","OH",4,1,4,23,-0.13,0,2,2,3,2,0,0,1,0,3.5,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",11,"Kasey Purry","MB",4,9,6,19,0.158,0,1,2,0,0,0,1,3,1,12.5,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",8,"Ella Rud","OH",4,18,10,59,0.136,0,1,0,7,40,4,1,0,1,20,0
"Fresno St.","2024-2025",2024-09-24,"Fresno St.","Mountain West","San Jose St.","Mountain West","Home",17,"Mya Sellers","MB",4,3,2,7,0.143,0,0,0,2,1,0,3,1,0,6.5,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",2,"Brooke Cowie","S",5,0,1,3,-0.333,47,0,2,13,0,0,1,2,1,2,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",12,"Dionii Fraga","L/DS",5,0,0,0,0,4,0,1,24,8,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",7,"Sydney Gazzaniga","L/DS",5,0,0,0,0,0,0,0,3,18,1,0,0,0,0,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",4,"Addison Haluska","MB",5,14,3,39,0.282,0,3,0,13,0,0,0,2,0,18,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",23,"Jenna Legault","OH",5,15,7,31,0.258,1,2,4,4,8,0,0,0,0,17,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",11,"Kasey Purry","MB",5,6,2,20,0.2,0,0,2,2,2,0,2,5,0,10.5,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",8,"Ella Rud","OH",5,18,8,48,0.208,1,1,0,7,43,3,0,1,0,19.5,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",10,"Alivia Schneider","OH",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Fresno St.","2024-2025",2024-10-03,"Fresno St.","Mountain West","Wyoming","Mountain West","Away",17,"Mya Sellers","MB",5,3,0,8,0.375,0,0,0,0,0,0,1,2,0,5,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",2,"Brooke Cowie","S",4,2,0,6,0.333,42,1,2,14,0,0,2,0,0,5,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",12,"Dionii Fraga","L/DS",4,0,0,0,0,4,4,1,21,34,1,0,0,0,4,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",7,"Sydney Gazzaniga","L/DS",4,0,0,0,0,0,1,0,10,5,0,0,0,0,1,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",4,"Addison Haluska","MB",4,25,4,62,0.339,0,2,1,14,0,0,1,2,1,29,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",23,"Jenna Legault","OH",4,5,4,28,0.036,0,1,4,2,3,1,0,1,1,6.5,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",11,"Kasey Purry","MB",4,8,1,16,0.438,1,1,2,4,0,0,0,3,1,10.5,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",8,"Ella Rud","OH",4,13,8,43,0.116,2,0,0,7,34,0,1,0,1,14,0
"Fresno St.","2024-2025",2024-10-10,"Fresno St.","Mountain West","UNLV","Mountain West","Home",10,"Alivia Schneider","OH",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
