"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",5,"Bryn McGehe","DS",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",12,"Mykayla Myers","MB",3,4,0,7,0.571,0,0,0,2,0,0,1,2,0,6,0
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",11,"Toyosi Onabanjo","OH",3,3,2,10,0.1,0,1,1,2,1,0,0,3,0,5.5,0
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",6,"Molly Schultz","L/DS",3,0,0,0,0,0,2,1,3,0,0,0,0,0,2,0
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",4,"Rhian Swanson","OH",2,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",22,"Camryn Turner","S",3,2,1,3,0.333,36,0,0,8,0,0,0,2,1,3,1
"Kansas","2023-2024",2023-10-27,"Kansas","Big 12","West Virginia","Big 12","Home",10,"Kim Whetstone","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",14,"Caroline Bien","OH",5,4,2,12,0.167,2,1,2,16,25,1,0,1,0,5.5,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",3,"Raegan Burns","L/DS",5,0,0,1,0,6,2,2,20,14,0,0,0,0,2,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",8,"Reagan Cooper","OH",4,4,3,23,0.043,0,0,0,3,4,0,2,1,0,6.5,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",7,"Katie Dalton","S",5,0,0,0,0,4,1,0,8,27,3,0,0,0,1,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",21,"London Davis","OH",5,28,3,45,0.556,0,0,0,2,0,0,0,5,0,30.5,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",17,"Ayah Elnady","OH",5,18,3,64,0.234,0,0,3,8,22,1,1,0,0,19,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",12,"Mykayla Myers","MB",5,0,0,5,0,0,0,0,2,0,0,0,4,0,2,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",11,"Toyosi Onabanjo","OH",5,5,4,21,0.048,0,0,1,3,0,0,0,8,0,9,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",15,"Ellie Schneider","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",6,"Molly Schultz","L/DS",4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",4,"Rhian Swanson","OH",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-03,"Kansas","Big 12","Kansas St.","Big 12","Home",22,"Camryn Turner","S",5,0,0,13,0,43,1,1,14,1,0,0,5,1,3.5,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",14,"Caroline Bien","OH",3,14,4,28,0.357,1,2,0,9,16,1,0,0,1,16,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",3,"Raegan Burns","L/DS",3,0,0,0,0,0,0,1,13,8,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",7,"Katie Dalton","S",3,0,0,0,0,4,1,0,8,17,0,0,0,0,1,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",21,"London Davis","OH",3,9,3,26,0.231,0,0,0,2,0,0,0,2,0,10,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",17,"Ayah Elnady","OH",3,9,6,35,0.086,0,1,3,6,17,1,0,0,1,10,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",12,"Mykayla Myers","MB",3,6,2,10,0.4,0,0,0,0,1,0,0,2,0,7,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",11,"Toyosi Onabanjo","OH",3,5,1,13,0.308,0,0,1,2,0,0,1,2,0,7,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",6,"Molly Schultz","L/DS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",4,"Rhian Swanson","OH",1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"Kansas","2023-2024",2023-11-04,"Kansas","Big 12","Kansas St.","Big 12","Home",22,"Camryn Turner","S",3,1,3,9,-0.222,39,0,1,13,1,0,0,2,0,2,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",14,"Caroline Bien","OH",4,0,0,1,0,1,0,4,9,12,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",3,"Raegan Burns","L/DS",4,0,0,0,0,3,0,1,13,14,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",8,"Reagan Cooper","OH",4,20,2,39,0.462,0,0,0,1,7,1,1,1,0,21.5,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",7,"Katie Dalton","S",4,0,0,2,0,1,0,0,3,13,1,0,0,0,0,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",21,"London Davis","OH",4,9,4,27,0.185,0,0,0,0,0,0,0,3,0,10.5,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",17,"Ayah Elnady","OH",4,24,4,51,0.392,0,1,2,8,31,0,0,3,0,26.5,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",20,"Brynn Kirsch","L/DS",2,0,0,0,0,0,3,0,2,4,1,0,0,0,3,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",12,"Mykayla Myers","MB",4,2,0,5,0.4,0,0,0,1,0,0,1,6,1,6,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",11,"Toyosi Onabanjo","OH",4,2,3,9,-0.111,1,1,0,1,1,1,0,3,0,4.5,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",6,"Molly Schultz","L/DS",4,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0
"Kansas","2023-2024",2023-11-25,"Kansas","Big 12","UCF","Big 12","Home",22,"Camryn Turner","S",4,2,1,11,0.091,52,0,1,14,1,0,0,2,0,3,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",14,"Caroline Bien","OH",3,0,1,1,-1,1,0,0,7,8,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",3,"Raegan Burns","L/DS",3,0,0,1,0,2,1,1,8,6,1,0,0,0,1,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",8,"Reagan Cooper","OH",3,11,3,26,0.308,0,0,0,1,4,0,0,2,0,12,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",7,"Katie Dalton","S",3,1,0,1,1,2,0,0,8,10,0,0,0,0,1,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",21,"London Davis","OH",3,6,2,16,0.25,0,0,0,2,0,0,0,1,0,6.5,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",17,"Ayah Elnady","OH",3,7,5,31,0.065,0,0,1,8,20,1,1,0,0,8,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",12,"Mykayla Myers","MB",3,2,1,5,0.2,0,0,0,0,0,0,0,3,0,3.5,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",11,"Toyosi Onabanjo","OH",3,4,3,12,0.083,0,0,3,2,0,0,2,1,1,6.5,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",6,"Molly Schultz","L/DS",3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",4,"Rhian Swanson","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-11-30,"Kansas","Big 12","Omaha","Summit League","Home",22,"Camryn Turner","S",3,2,0,5,0.4,27,3,2,10,0,0,0,1,0,5.5,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",14,"Caroline Bien","OH",5,0,0,0,0,2,2,0,9,28,1,0,0,0,2,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",3,"Raegan Burns","L/DS",5,0,0,0,0,1,1,1,14,12,1,0,0,0,1,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",8,"Reagan Cooper","OH",5,29,3,56,0.464,0,0,0,2,2,0,0,2,0,30,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",7,"Katie Dalton","S",5,0,0,1,0,3,2,1,6,17,1,0,0,0,2,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",21,"London Davis","OH",5,13,5,30,0.267,0,0,0,4,0,0,0,2,0,14,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",17,"Ayah Elnady","OH",5,8,5,34,0.088,1,0,2,10,29,3,0,0,0,8,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",12,"Mykayla Myers","MB",5,8,0,15,0.533,0,0,0,2,0,0,0,3,0,9.5,1
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",11,"Toyosi Onabanjo","OH",5,3,2,16,0.063,0,0,0,3,0,0,1,3,1,5.5,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",6,"Molly Schultz","L/DS",5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
"Kansas","2023-2024",2023-12-01,"Kansas","Big 12","Penn St.","Big Ten","Home",22,"Camryn Turner","S",5,4,2,11,0.182,54,1,1,6,0,0,1,2,0,7,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",16,"Sydney Bolding","MB",4,7,2,16,0.313,0,1,0,3,0,0,0,6,1,11,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",2,"Aliyah Carter","OH",4,10,6,48,0.083,0,0,0,10,9,1,0,2,0,11,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",5,"Aniya Clinton","OH",2,6,2,17,0.235,0,0,0,3,6,0,0,1,1,6.5,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",4,"Kadye Fernholz","MB",4,7,2,13,0.385,1,0,0,0,0,0,1,5,0,10.5,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",1,"Liz Gregorski","OH",4,10,2,37,0.216,2,2,0,8,12,0,1,0,0,13,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",11,"Ava LeGrand","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",20,"Mackenzie Morris","L/DS",4,0,0,0,0,3,0,2,20,46,2,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",14,"Shaylee Myers","OH",4,7,5,26,0.077,0,0,0,0,0,0,0,2,0,8,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",3,"Molly Ramsey","L/DS",4,0,0,0,0,0,0,1,7,11,1,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",15,"Izzi Szulczewski","S",4,3,0,5,0.6,41,2,1,22,0,0,0,5,2,7.5,0
"Kansas St.","2023-2024",2023-08-25,"Kansas St.","Big 12","Portland St.","Big Sky","Away",10,"Dalia Wilson","OPP",1,0,2,3,-0.667,0,0,0,0,0,0,0,1,0,0.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",16,"Sydney Bolding","MB",3,5,0,9,0.556,0,2,1,1,0,0,0,2,0,8,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",2,"Aliyah Carter","OH",3,14,2,24,0.5,0,3,0,3,15,2,0,1,0,17.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",5,"Aniya Clinton","OH",3,10,2,14,0.571,0,0,0,0,1,0,0,1,0,10.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",4,"Kadye Fernholz","MB",3,7,0,8,0.875,0,0,0,0,0,0,0,1,0,7.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",1,"Liz Gregorski","OH",3,1,3,6,-0.333,0,1,2,2,8,1,0,0,0,2,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",11,"Ava LeGrand","S",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",20,"Mackenzie Morris","L/DS",3,1,0,1,1,4,0,3,14,17,0,0,0,0,1,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",14,"Shaylee Myers","OH",3,9,0,14,0.643,0,0,0,0,0,0,1,1,0,10.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",3,"Molly Ramsey","L/DS",3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",18,"Brenna Schmidt","MB",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0
"Kansas St.","2023-2024",2023-08-26,"Kansas St.","Big 12","San Diego St.","Mountain West","Home",15,"Izzi Szulczewski","S",3,2,0,3,0.667,38,1,1,8,0,0,0,1,0,3.5,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",16,"Sydney Bolding","MB",3,8,1,10,0.7,0,1,1,2,0,0,0,8,0,13,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",2,"Aliyah Carter","OH",2,1,0,3,0.333,0,1,0,6,5,0,0,3,0,3.5,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",5,"Aniya Clinton","OH",2,4,1,9,0.333,0,0,2,0,4,0,0,3,0,5.5,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",4,"Kadye Fernholz","MB",1,1,0,3,0.333,0,0,0,0,0,0,1,0,0,2,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",1,"Liz Gregorski","OH",3,12,3,33,0.273,0,2,2,5,3,0,0,1,2,14.5,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",11,"Ava LeGrand","S",2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",20,"Mackenzie Morris","L/DS",3,0,0,0,0,6,1,1,8,16,1,0,0,0,1,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",14,"Shaylee Myers","OH",3,8,0,12,0.667,0,0,0,1,2,0,0,0,0,8,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",3,"Molly Ramsey","L/DS",2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",18,"Brenna Schmidt","MB",2,3,0,8,0.375,1,0,0,0,0,0,1,1,0,4.5,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",7,"Symone Sims","L/DS",1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",15,"Izzi Szulczewski","S",3,3,0,3,1,24,2,3,8,0,0,0,2,0,6,0
"Kansas St.","2023-2024",2023-08-27,"Kansas St.","Big 12","Cal St. Fullerton","Big West","Away",10,"Dalia Wilson","OPP",1,0,1,4,-0.25,0,0,0,0,0,0,1,1,0,1.5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",16,"Sydney Bolding","MB",3,2,2,11,0,1,1,2,4,0,0,1,2,0,5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",2,"Aliyah Carter","OH",3,14,5,36,0.25,0,0,1,10,11,2,0,1,0,14.5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",5,"Aniya Clinton","OH",2,2,2,9,0,0,0,0,0,8,3,0,1,0,2.5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",4,"Kadye Fernholz","MB",3,5,0,10,0.5,1,0,0,1,1,0,0,5,1,7.5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",1,"Liz Gregorski","OH",3,4,4,22,0,3,1,1,6,30,3,0,2,0,6,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",12,"Loren Hinkle","L/DS",3,0,0,0,0,0,2,1,7,0,0,0,0,0,2,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",20,"Mackenzie Morris","L/DS",3,0,0,0,0,3,1,1,20,9,0,0,0,0,1,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",14,"Shaylee Myers","OH",3,7,2,19,0.263,0,0,0,0,0,0,1,3,0,9.5,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",3,"Molly Ramsey","L/DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-01,"Kansas St.","Big 12","Omaha","Summit League","Home",15,"Izzi Szulczewski","S",3,2,1,5,0.2,25,1,2,6,0,0,1,0,0,4,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",16,"Sydney Bolding","MB",3,5,3,13,0.154,1,0,0,2,0,0,2,4,0,9,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",2,"Aliyah Carter","OH",3,9,7,27,0.074,1,2,2,6,24,0,0,2,0,12,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",5,"Aniya Clinton","OH",3,5,4,15,0.067,0,0,0,1,1,0,1,1,0,6.5,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",4,"Kadye Fernholz","MB",3,3,2,7,0.143,0,0,0,2,1,0,0,0,1,3,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",1,"Liz Gregorski","OH",3,7,6,33,0.03,0,0,0,2,25,0,0,0,0,7,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",12,"Loren Hinkle","L/DS",3,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",20,"Mackenzie Morris","L/DS",3,0,0,0,0,3,0,0,12,14,1,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",14,"Shaylee Myers","OH",1,0,2,8,-0.25,0,0,0,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",3,"Molly Ramsey","L/DS",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-03,"Kansas St.","Big 12","Nebraska","Big Ten","Home",15,"Izzi Szulczewski","S",3,2,1,5,0.2,23,1,1,5,1,0,0,1,0,3.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",16,"Sydney Bolding","MB",2,5,1,6,0.667,0,1,1,0,0,0,1,6,0,10,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",2,"Aliyah Carter","OH",3,9,3,22,0.273,0,4,1,4,15,1,0,1,0,13.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",5,"Aniya Clinton","OH",2,7,0,14,0.5,0,0,0,0,0,0,1,3,0,9.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",4,"Kadye Fernholz","MB",2,5,0,10,0.5,0,0,0,1,1,0,1,1,0,6.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",1,"Liz Gregorski","OH",3,3,3,17,0,2,5,2,6,9,0,1,0,0,9,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",12,"Loren Hinkle","L/DS",2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",11,"Ava LeGrand","S",2,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",20,"Mackenzie Morris","L/DS",3,0,0,0,0,4,1,1,18,9,0,0,0,0,1,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",14,"Shaylee Myers","OH",3,6,2,18,0.222,1,0,1,2,1,0,1,3,0,8.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",3,"Molly Ramsey","L/DS",2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",18,"Brenna Schmidt","MB",2,3,0,7,0.429,0,0,0,0,0,0,1,1,0,4.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",7,"Symone Sims","L/DS",2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",15,"Izzi Szulczewski","S",3,3,0,4,0.75,24,0,1,9,1,0,0,1,0,3.5,0
"Kansas St.","2023-2024",2023-09-08,"Kansas St.","Big 12","UT Martin","OVC","Away",10,"Dalia Wilson","OPP",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",16,"Sydney Bolding","MB",3,4,1,11,0.273,0,1,1,2,0,0,2,4,0,9,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",2,"Aliyah Carter","OH",3,8,4,20,0.2,0,1,0,4,11,0,0,2,0,10,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",5,"Aniya Clinton","OH",3,11,4,23,0.304,0,0,0,1,0,0,0,1,0,11.5,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",4,"Kadye Fernholz","MB",2,3,3,7,0,0,0,0,0,0,0,1,2,0,5,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",1,"Liz Gregorski","OH",3,3,2,10,0.1,0,1,0,5,13,0,0,1,0,4.5,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",12,"Loren Hinkle","L/DS",3,0,0,0,0,7,1,2,3,0,0,0,0,0,1,1
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",11,"Ava LeGrand","S",2,0,0,1,0,3,0,1,3,0,0,0,0,0,0,1
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",20,"Mackenzie Morris","L/DS",3,0,0,0,0,3,0,2,12,9,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",14,"Shaylee Myers","OH",2,1,1,3,0,0,0,0,0,0,0,0,1,0,1.5,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",3,"Molly Ramsey","L/DS",2,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",18,"Brenna Schmidt","MB",2,4,0,6,0.667,0,0,0,0,0,0,0,1,0,4.5,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",7,"Symone Sims","L/DS",1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",15,"Izzi Szulczewski","S",3,3,0,4,0.75,20,3,1,5,0,0,0,2,0,7,0
"Kansas St.","2023-2024",2023-09-14,"Kansas St.","Big 12","LIU","NEC","Home",10,"Dalia Wilson","OPP",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Kansas St.","2023-2024",2023-09-16,"Kansas St.","Big 12","Rice","The American","Home",16,"Sydney Bolding","MB",3,6,4,17,0.118,0,0,0,2,0,0,0,5,1,8.5,0
